,id,context,question,answers
2147,BW83X2264,"Dacă creșterea temperaturii este prea mare, agitația termică va distruge ordonarea cooperativă a fazei de cristal lichid, împingând materialul într-o fază lichidă izotropă convențională. La temperatură prea scăzută, cele mai multe materiale vor forma cristale convenționale.[1][18]Multe cristale lichide termotrope prezintă o varietate de faze pe măsura variației temperaturii.",Ce efect are cresterea accelerata a temperaturii?,"{'text': ['agitația termică va distruge ordonarea cooperativă a fazei de cristal lichid, împingând materialul într-o fază lichidă izotropă convențională.'], 'answer_start': [44]}"
2148,IZ97Z6786,"Dacă creșterea temperaturii este prea mare, agitația termică va distruge ordonarea cooperativă a fazei de cristal lichid, împingând materialul într-o fază lichidă izotropă convențională. La temperatură prea scăzută, cele mai multe materiale vor forma cristale convenționale.[1][18]Multe cristale lichide termotrope prezintă o varietate de faze pe măsura variației temperaturii.",Ce se intampla cu starea materialelor la o temperatura joasa?,"{'text': ['cele mai multe materiale vor forma cristale convenționale.'], 'answer_start': [216]}"
2149,HN15Z1871,"Capacitatea directoarei de a se alinia de-a lungul unui câmp extern este cauzată de natura electrică a moleculelor. Dipoliielectrici permanenți apar atunci când un capăt al moleculei are o sarcină pozitivă netăîn timp ce celălalt capăt are o sarcină negativă netă. Atunci când un câmp electric extern este aplicat pe cristale lichide, moleculele de dipol tind să se orienteze pe direcția câmpului.",Ce proprietate este determinata de natura electrica a moleculelor?,"{'text': ['Capacitatea directoarei de a se alinia de-a lungul unui câmp extern'], 'answer_start': [0]}"
2150,VS44N1775,"Capacitatea directoarei de a se alinia de-a lungul unui câmp extern este cauzată de natura electrică a moleculelor. Dipoliielectrici permanenți apar atunci când un capăt al moleculei are o sarcină pozitivă netăîn timp ce celălalt capăt are o sarcină negativă netă. Atunci când un câmp electric extern este aplicat pe cristale lichide, moleculele de dipol tind să se orienteze pe direcția câmpului.",Ce actiune au moleculele atunci cand un câmp electric extern este aplicat pe cristale lichide?,"{'text': ['moleculele de dipol tind să se orienteze pe direcția câmpului.'], 'answer_start': [335]}"
2151,UY87Q8556,"Într-un dispozitiv tipic, un strat de cristale lichide (de grosime de obicei de circa 4 µm) se află între două filtre de polarizare care sunt traversate (orientate la 90° una față de alta). Această fază răsucită reorientează lumina care a trecut prin primul polarizor, permițând transmiterea acesteia prin cel de-al doilea polarizor (și reflectată înapoi la observator, dacă există și un reflector).Dispozitivul apare astfel transparent.",Unde se regasesc cristalele lichde intr-un dispozitiv tipic?,"{'text': ['se află între două filtre de polarizare care sunt traversate (orientate la 90° una față de alta)'], 'answer_start': [92]}"
2152,EA27T6961,"Într-un dispozitiv tipic, un strat de cristale lichide (de grosime de obicei de circa 4 µm) se află între două filtre de polarizare care sunt traversate (orientate la 90° una față de alta). Această fază răsucită reorientează lumina care a trecut prin primul polarizor, permițând transmiterea acesteia prin cel de-al doilea polarizor (și reflectată înapoi la observator, dacă există și un reflector).Dispozitivul apare astfel transparent.",Cum actioneaza faza rasucita a cristalelor lichide?,"{'text': ['reorientează lumina care a trecut prin primul polarizor, permițând transmiterea acesteia prin cel de-al doilea polarizor (și reflectată înapoi la observator, dacă există și un reflector).'], 'answer_start': [212]}"
2153,BM61M9587,"Atunci când un câmp electric este aplicat stratului de cristal lichid, axa moleculară lungă tinde să se alinieze paralel cu câmpul electric, astfel, detorsionându-se treptat în centrul stratul de cristal lichid. În această stare, moleculele de cristal lichid nu reorientează lumina, astfel încât lumina polarizată de primul polarizor este absorbită de cel de-al doilea polarizor, iar aparatul își pierde transparența cu creșterea tensiunii.",Cum actioneaza un camp electric cand este aplicat stratului de cristal lichid?,"{'text': ['axa moleculară lungă tinde să se alinieze paralel cu câmpul electric, astfel, detorsionându-se treptat în centrul stratul de cristal lichid.'], 'answer_start': [71]}"
2154,KM10A8816,"Atunci când un câmp electric este aplicat stratului de cristal lichid, axa moleculară lungă tinde să se alinieze paralel cu câmpul electric, astfel, detorsionându-se treptat în centrul stratul de cristal lichid. În această stare, moleculele de cristal lichid nu reorientează lumina, astfel încât lumina polarizată de primul polarizor este absorbită de cel de-al doilea polarizor, iar aparatul își pierde transparența cu creșterea tensiunii.",Din ce motiv dispozitivul isi poate pierde transparenta?,"{'text': ['aparatul își pierde transparența cu creșterea tensiunii.'], 'answer_start': [384]}"
2155,DV97D4768,"Alte materiale în stare de cristal lichid își schimbă culoarea atunci când sunt întinse sau presate. Astfel, foile de cristale lichide sunt adesea folosite în industrie pentru a căuta puncte fierbinți, a mapa fluxul de căldură, a măsura modelele de distribuție a tensiunii, și așa mai departe. Cristalele lichide în formă lichidă sunt utilizate pentru a detecta puncte fierbinți generate electric înanaliza eșecurilor⁠(d)în industriasemiconductorilor.",Cand isi schimba unele materiale culoarea in stare de cristal lichid?,"{'text': ['atunci când sunt întinse sau presate.'], 'answer_start': [63]}"
2156,TL64J7689,"Alte materiale în stare de cristal lichid își schimbă culoarea atunci când sunt întinse sau presate. Astfel, foile de cristale lichide sunt adesea folosite în industrie pentru a căuta puncte fierbinți, a mapa fluxul de căldură, a măsura modelele de distribuție a tensiunii, și așa mai departe. Cristalele lichide în formă lichidă sunt utilizate pentru a detecta puncte fierbinți generate electric înanaliza eșecurilor⁠(d)în industriasemiconductorilor.",Ce intrebuintari su foile de cristale lichide?,"{'text': ['sunt adesea folosite în industrie pentru a căuta puncte fierbinți, a mapa fluxul de căldură, a măsura modelele de distribuție a tensiunii, și așa mai departe.'], 'answer_start': [135]}"
2157,XG70Z7916,"Laserele cu cristale lichide⁠(d) pot folosi un cristal lichid ca mediu de amplificare ca mecanism de reacție distribuită în loc de oglinzi exterioare. Săpunul formează o varietate de faze de cristal lichid, în funcție de concentrația în apă.Coloanele de cristale lichide cu molecule în formă de castron pot fi utilizate drept comutatoare rapide.[63]
",Pentru ce sunt utilizate coloanele de cristale lichide cu molecule în formă de castron?,"{'text': ['drept comutatoare rapide.'], 'answer_start': [320]}"
2158,TO63V6553,"Laserele cu cristale lichide⁠(d) pot folosi un cristal lichid ca mediu de amplificare ca mecanism de reacție distribuită în loc de oglinzi exterioare. Săpunul formează o varietate de faze de cristal lichid, în funcție de concentrația în apă.Coloanele de cristale lichide cu molecule în formă de castron pot fi utilizate drept comutatoare rapide.[63]
",Ce rol joaca cristalele lichide intr-un laser?,"{'text': ['mecanism de reacție distribuită în loc de oglinzi exterioare'], 'answer_start': [89]}"
2159,XB89G9746,"O celulăsolarăeste alcătuită din două sau mai multe straturi de materialsemiconductor, cel mai întâlnit fiindsiliciul. Aceste straturi au o grosime cuprinsă între 0,001 și 0,2mm și sunt dopate cu anumite elemente chimice pentru a formajoncțiuni„p” și „n”. Această structură e similară cu a uneidiode. Când stratul de siliciu este expus laluminăse va produce o „agitație” aelectronilordin material și va fi generat uncurent electric.",Din ce este alcatuita o celula solara?,"{'text': ['din două sau mai multe straturi de materialsemiconductor, cel mai întâlnit fiindsiliciul.'], 'answer_start': [29]}"
2160,VF68H7743,"O celulăsolarăeste alcătuită din două sau mai multe straturi de materialsemiconductor, cel mai întâlnit fiindsiliciul. Aceste straturi au o grosime cuprinsă între 0,001 și 0,2mm și sunt dopate cu anumite elemente chimice pentru a formajoncțiuni„p” și „n”. Această structură e similară cu a uneidiode. Când stratul de siliciu este expus laluminăse va produce o „agitație” aelectronilordin material și va fi generat uncurent electric.",Cum este generat curentul electric cu ajutorul unei celule solare?,"{'text': ['Când stratul de siliciu este expus laluminăse va produce o „agitație” aelectronilordin material și va fi generat uncurent electric.'], 'answer_start': [301]}"
2161,YK81C9784,"Celulele, numite șicelule fotovoltaice, au de obicei o suprafață foarte mică și curentul generat de o singură celulă este mic dar combinații serie, paralel ale acestor celule pot produce curenți suficient de mari pentru a putea fi utilizați în practică. Pentru aceasta, celulele sunt încapsulate în panouri care le oferă rezistență mecanică și la intemperii.",Cum pot celulele fotovoltaice sa produca curenti suficienti de mari?,"{'text': ['celulele sunt încapsulate în panouri care le oferă rezistență mecanică și la intemperii.'], 'answer_start': [270]}"
2162,ZV18Q7198,"Celulele, numite șicelule fotovoltaice, au de obicei o suprafață foarte mică și curentul generat de o singură celulă este mic dar combinații serie, paralel ale acestor celule pot produce curenți suficient de mari pentru a putea fi utilizați în practică. Pentru aceasta, celulele sunt încapsulate în panouri care le oferă rezistență mecanică și la intemperii.",Care este motivul pentru care celulele sunt încapsulate în panouri?,"{'text': ['le oferă rezistență mecanică și la intemperii.'], 'answer_start': [312]}"
2163,AW14Z1343,"Celulele solare pe bază de materiale semiconductoare utilizate pentru producerea de energie electrică sunt legate în module. Pe un modul se află mai multe rânduri de celule solare conectate în serie între ele pe fața și pe reversul modulului permițând, datorită tensiunii însumate, utilizarea unor conductori cu secțiune mai mică decât la legarea în paralel.",Cum sunt conectate celulele solare pe un modul?,"{'text': ['conectate în serie între ele pe fața și pe reversul modulului permițând, datorită tensiunii însumate'], 'answer_start': [180]}"
2164,TB78Z2734,"Celulele solare pe bază de materiale semiconductoare utilizate pentru producerea de energie electrică sunt legate în module. Pe un modul se află mai multe rânduri de celule solare conectate în serie între ele pe fața și pe reversul modulului permițând, datorită tensiunii însumate, utilizarea unor conductori cu secțiune mai mică decât la legarea în paralel.",Cum sunt asezate celulele solare pe bază de materiale semiconductoare pentru a produce energie electrica?,"{'text': ['sunt legate în module.'], 'answer_start': [102]}"
2165,KS53E2491,"Celulele solare cu strat subțire se deosebesc de celulele tradiționale (celule solare cristaline bazate pe plăci de siliciu) înainte de toate în tehnologia de fabricație și grosimea stratului materialului întrebuințat. Proprietățile fizice ale siliciului amorf, care se deosebesc de cele ale siliciului cristalin determină proprietățile celulelor solare.",Prin ce se deosebesc celulele solare cu strat subtire fata de cele traditionale?,"{'text': ['tehnologia de fabricație și grosimea stratului materialului întrebuințat.'], 'answer_start': [145]}"
2166,SK72V3365,"Celulele solare cu strat subțire se deosebesc de celulele tradiționale (celule solare cristaline bazate pe plăci de siliciu) înainte de toate în tehnologia de fabricație și grosimea stratului materialului întrebuințat. Proprietățile fizice ale siliciului amorf, care se deosebesc de cele ale siliciului cristalin determină proprietățile celulelor solare.",Din ce sunt confectionate celulele solare traditionale?,"{'text': ['celule solare cristaline bazate pe plăci de siliciu'], 'answer_start': [72]}"
2167,DQ44A3990,"În comparație cu celulele din plăci de siliciu cristalin celule cu strat subțire sunt de 100 de ori mai subțiri. Celulele cu strat subțire se obțin de cele mai multe ori prin condensarea din fază gazoasă direct pe un material purtător care poate fi sticlă, folie metalică, material sintetic, sau alt material.Cel mai întrebuințat material pentru celulele cu strat foarte subțire este siliciul amorf (a-Si:H).",Ce procedeu sta la baza confectionarii celulelor solare cu strat subtire?,"{'text': ['prin condensarea din fază gazoasă direct pe un material purtător care poate fi sticlă, folie metalică, material sintetic, sau alt material.'], 'answer_start': [170]}"
2168,LY89R9859,"În comparație cu celulele din plăci de siliciu cristalin celule cu strat subțire sunt de 100 de ori mai subțiri. Celulele cu strat subțire se obțin de cele mai multe ori prin condensarea din fază gazoasă direct pe un material purtător care poate fi sticlă, folie metalică, material sintetic, sau alt material.Cel mai întrebuințat material pentru celulele cu strat foarte subțire este siliciul amorf (a-Si:H).",Din ce material se realizeaza celulele solare cu strat subtire?,"{'text': ['siliciul amorf (a-Si:H).'], 'answer_start': [384]}"
2169,LF13N9243,"Una din proprietățile avantajoase a celulelor cu strat subțire constă în fapul că nu necesită un substrat rigid ca de exemplu sticlă sau aluminiu. La celulele solare flexibile ce pot fi fixate pe rucsac sau cusute pe haină, se acceptă un randament mai scăzut deoarece factorul greutate este mai important decât transformarea optimă a luminii în energie electrică.",Ce avantaj au celulelor cu strat subtire in ceea ce priveste constituirea lor?,"{'text': ['nu necesită un substrat rigid ca de exemplu sticlă sau aluminiu.'], 'answer_start': [82]}"
2170,GR76X3775,"Una din proprietățile avantajoase a celulelor cu strat subțire constă în fapul că nu necesită un substrat rigid ca de exemplu sticlă sau aluminiu. La celulele solare flexibile ce pot fi fixate pe rucsac sau cusute pe haină, se acceptă un randament mai scăzut deoarece factorul greutate este mai important decât transformarea optimă a luminii în energie electrică.",Care este motivul pentru care celulele solare flexibile ofera un randament mai mic?,"{'text': ['deoarece factorul greutate este mai important decât transformarea optimă a luminii în energie electrică.'], 'answer_start': [259]}"
2171,RX10B3248,"Utilajele de fabricație parțial sunt identice cu cele utilizate în fabricarea de ecrane plate, și se pot obține straturi cu o suprafață de peste 5 m². Un procedeu de producere a celulelor cu strat subțire din siliciu este CSG (Crystalline Silicon on Glass); prin acesta se depune un strat subțire de mai puțin de 2 µm direct pe o suprafață de sticlă; după un tratament termic se obține structura cristalină. ",Ce dimensiune a stratului se poate obtine cu ajutorul utilzajelor de fabricatie?,"{'text': ['se pot obține straturi cu o suprafață de peste 5 m².'], 'answer_start': [98]}"
2172,PE93I5612,"Utilajele de fabricație parțial sunt identice cu cele utilizate în fabricarea de ecrane plate, și se pot obține straturi cu o suprafață de peste 5 m². Un procedeu de producere a celulelor cu strat subțire din siliciu este CSG (Crystalline Silicon on Glass); prin acesta se depune un strat subțire de mai puțin de 2 µm direct pe o suprafață de sticlă; după un tratament termic se obține structura cristalină. ",In ce consta procedeul de producere a celulelor cu strat subtire din siliciu denumit CSG (Crystalline Silicon on Glass)?,"{'text': ['se depune un strat subțire de mai puțin de 2 µm direct pe o suprafață de sticlă'], 'answer_start': [270]}"
2173,VC48S8574,"Celule solare din compuși organici utilizează legături carbon-hidrogen care au proprietăți semiconductoare. În acești semiconductori lumina excită goluri/electroni din legăturile de valență, care însă au un spectru de lungime de undă destul de restrâns. De aceea deseori se utilizează două materiale semiconductoare cu nivele de energie puțin diferite pentru a împiedica dispariția acestor purtători.",In baza caror elemente functioneaza celulele solare din compuși organici?,"{'text': ['utilizează legături carbon-hidrogen care au proprietăți semiconductoare.'], 'answer_start': [35]}"
2174,ME59F2035,"Celule solare din compuși organici utilizează legături carbon-hidrogen care au proprietăți semiconductoare. În acești semiconductori lumina excită goluri/electroni din legăturile de valență, care însă au un spectru de lungime de undă destul de restrâns. De aceea deseori se utilizează două materiale semiconductoare cu nivele de energie puțin diferite pentru a împiedica dispariția acestor purtători.",Ce fenomene se produc asupra legaturilor carbon-hidrogen?,"{'text': ['n acești semiconductori lumina excită goluri/electroni din legăturile de valență, care însă au un spectru de lungime de undă destul de restrâns.'], 'answer_start': [109]}"
2175,SE70Q6425,"La începutul comercializării panourilor solare, celulele aveau o formă rotundă, păstrând forma barelor de siliciu din care au fost debitate. Această formă azi este rar utilizată locul ei fiind preluat de formele dreptunghiulare de cele mai multe ori pătrate având colțurile mai mult sau mai puțin teșite. Până la sfârșitul anilor 1990 celulele solare aveau cel mai des mărimea de fabricație de 100*100mm (în jargonul de specialitate numite celule de 4 țoli).",Ce forma au in prezent panourile solare?,"{'text': ['formele dreptunghiulare de cele mai multe ori pătrate având colțurile mai mult sau mai puțin teșite.'], 'answer_start': [204]}"
2176,VR58H4338,"La începutul comercializării panourilor solare, celulele aveau o formă rotundă, păstrând forma barelor de siliciu din care au fost debitate. Această formă azi este rar utilizată locul ei fiind preluat de formele dreptunghiulare de cele mai multe ori pătrate având colțurile mai mult sau mai puțin teșite. Până la sfârșitul anilor 1990 celulele solare aveau cel mai des mărimea de fabricație de 100*100mm (în jargonul de specialitate numite celule de 4 țoli).",ce marime de fabriactie aveau panourile solara in anii '90?,"{'text': ['de 100*100mm (în jargonul de specialitate numite celule de 4 țoli).'], 'answer_start': [391]}"
2177,WP17C6126,"După aceea au fost introduse pe scară tot mai largă celulele cu latura de 125mm, și de prin anul 2002 și celulele cu latura de 150mm se utilizează tot mai des în modulele standard și se prevede că nici celulele de 200*200 nu vor fi o raritate în viitor.În procesul debitare rezultă și plăci de dimensiuni mai mici, care pot genera aceeași tensiune doar cu un curent mai mic datorită suprafeței mai mici, și care își găsesc aplicația în aparatele cu consum mic.
",Care sunt cele mai utilizate dimensiuni pentru panourile solare dupa anul 2000?,"{'text': ['După aceea au fost introduse pe scară tot mai largă celulele cu latura de 125mm, și de prin anul 2002 și celulele cu latura de 150mm'], 'answer_start': [0]}"
2178,SO77W8817,"După aceea au fost introduse pe scară tot mai largă celulele cu latura de 125mm, și de prin anul 2002 și celulele cu latura de 150mm se utilizează tot mai des în modulele standard și se prevede că nici celulele de 200*200 nu vor fi o raritate în viitor.În procesul debitare rezultă și plăci de dimensiuni mai mici, care pot genera aceeași tensiune doar cu un curent mai mic datorită suprafeței mai mici, și care își găsesc aplicația în aparatele cu consum mic.
",Ce utilizare au plăci de dimensiuni mai mici rezultate in procesul de debitare al celululor solare?,"{'text': ['își găsesc aplicația în aparatele cu consum mic.'], 'answer_start': [412]}"
2179,IT51S8698,"Prin îmbătrânire înțelegem modificarea parametrilor de funcționare a elementelor semiconductoare a celulelor solare în timp. În cazul de față în special scăderea randamentului pe parcursul vieții acestora.Perioada luată în considerare este de cca 20 ani, În condiții de utilizare terestră, randamentul scade cu cca 10%, pe când în spațiu acest procent se atinge într-un timp mult mai scurt datorită câmpurilor de radiații mult mai puternice.",Care este durata de viata a celulor solare?,"{'text': ['Perioada luată în considerare este de cca 20 ani,'], 'answer_start': [205]}"
2180,FJ27E2525,"Prin îmbătrânire înțelegem modificarea parametrilor de funcționare a elementelor semiconductoare a celulelor solare în timp. În cazul de față în special scăderea randamentului pe parcursul vieții acestora.Perioada luată în considerare este de cca 20 ani, În condiții de utilizare terestră, randamentul scade cu cca 10%, pe când în spațiu acest procent se atinge într-un timp mult mai scurt datorită câmpurilor de radiații mult mai puternice.","In ce consta ""imbatranirea"" celulelor solare?","{'text': ['scăderea randamentului pe parcursul vieții acestora.'], 'answer_start': [153]}"
2181,BZ78D1037,"La celulele solare actuale randamentul este de cca 12 - 17  %. Rezultă deci după un timp de utilizare îndelungat pierderi destul de limitate, ceea ce îndreptățește utilizarea sistemelor cu panouri solare. Aici enumerăm murdărirea suprafețelor sticlei de protecție a modulelor, mucegăirea pornind de la rama modulului, umbrirea modulelor de către vegetația din jur crescută între timp, ingălbirea polimerilor care constituie materialul de contact între celulă și sticlă.",Ce factori contribuie la scaderea randamentului celulelor solare?,"{'text': ['murdărirea suprafețelor sticlei de protecție a modulelor, mucegăirea pornind de la rama modulului, umbrirea modulelor de către vegetația din jur crescută între timp, ingălbirea polimerilor care constituie materialul de contact între celulă și sticlă.'], 'answer_start': [219]}"
2182,PE10Z5985,"La celulele solare actuale randamentul este de cca 12 - 17  %. Rezultă deci după un timp de utilizare îndelungat pierderi destul de limitate, ceea ce îndreptățește utilizarea sistemelor cu panouri solare. Aici enumerăm murdărirea suprafețelor sticlei de protecție a modulelor, mucegăirea pornind de la rama modulului, umbrirea modulelor de către vegetația din jur crescută între timp, ingălbirea polimerilor care constituie materialul de contact între celulă și sticlă.",Ce randament au in acest moment celulele solare?,"{'text': ['cca 12 - 17  %'], 'answer_start': [47]}"
2183,VK30K8998,"Este de remarcat că în realitate îndeosebi vara la prânz, temperatura celulelor solare (în funcție de poziție, condiții de vânt etc.) poate atinge 30 până la 60°C ceea ce are ca urmare o scădere a randamentului.Celulele solare deci pot ceda o putere de 160 W/ m². Incluse în module puterea pe suprafață va fi mai scăzută pentru că între celule și marginea modulului este o distanță.","Ce temperatura poate atinge o celula solara vara, la pranz?","{'text': ['poate atinge 30 până la 60°C'], 'answer_start': [134]}"
2184,SB74M6584,"Este de remarcat că în realitate îndeosebi vara la prânz, temperatura celulelor solare (în funcție de poziție, condiții de vânt etc.) poate atinge 30 până la 60°C ceea ce are ca urmare o scădere a randamentului.Celulele solare deci pot ceda o putere de 160 W/ m². Incluse în module puterea pe suprafață va fi mai scăzută pentru că între celule și marginea modulului este o distanță.",Cum influenteaza randamentul temperatura atinsa de celulele solare?,"{'text': ['are ca urmare o scădere a randamentului.'], 'answer_start': [171]}"
2185,MB31O6484,"Amortizarea energetică este momentul în care energia consumată pentru fabricarea celulei fotovoltaice este egalată de cea produsă în timpul exploatării. Cel mai bine se prezintă din acest punct de vedere celulele cu strat subțire. Un panou solar (fără cadru) cu astfel de celule se amortizează în 2-3 ani, Celulele policristaline necesită până la amortizare cca 3-5 ani, pe când cele monocristaline 4-6 ani.",In ce consta amortizarea energetica?,"{'text': ['Amortizarea energetică este momentul în care energia consumată pentru fabricarea celulei fotovoltaice este egalată de cea produsă în timpul exploatării.'], 'answer_start': [0]}"
2186,TE37V6739,"Amortizarea energetică este momentul în care energia consumată pentru fabricarea celulei fotovoltaice este egalată de cea produsă în timpul exploatării. Cel mai bine se prezintă din acest punct de vedere celulele cu strat subțire. Un panou solar (fără cadru) cu astfel de celule se amortizează în 2-3 ani, Celulele policristaline necesită până la amortizare cca 3-5 ani, pe când cele monocristaline 4-6 ani.",Care este durata de amortizare pentru celulele mono si policristaline?,"{'text': ['Celulele policristaline necesită până la amortizare cca 3-5 ani, pe când cele monocristaline 4-6 ani.'], 'answer_start': [306]}"
2187,FS73S9728,"Unelectrodeste un conductor electric folosit pentru a face contact cu o parte a unui circuit nemetalic (de exemplu un semiconductor, un electrolit sau vid).Din punct de vedere material, electrozii se construiesc din bucăți metalice cu formă de pini (cilindrici), plăci etc. Ei sunt legați la o sursă de curent electric, și la închiderea circuitului electric, ionii negativi ai electrolitului lichid încep să transporte electronii de la catod la anod, când alimentarea electrică este de curent continuu. ",Ce este un electrod?,"{'text': ['un conductor electric folosit pentru a face contact cu o parte a unui circuit nemetalic (de exemplu un semiconductor, un electrolit sau vid).'], 'answer_start': [15]}"
2188,GC58G6649,"Unelectrodeste un conductor electric folosit pentru a face contact cu o parte a unui circuit nemetalic (de exemplu un semiconductor, un electrolit sau vid).Din punct de vedere material, electrozii se construiesc din bucăți metalice cu formă de pini (cilindrici), plăci etc. Ei sunt legați la o sursă de curent electric, și la închiderea circuitului electric, ionii negativi ai electrolitului lichid încep să transporte electronii de la catod la anod, când alimentarea electrică este de curent continuu. ",Din ce se construiesc electrozii?,"{'text': ['din bucăți metalice cu formă de pini (cilindrici), plăci etc.'], 'answer_start': [212]}"
2189,KI12Z2324,"Într-un tub cu vid sau un semiconductor având polaritate (diode, condensatori electrolitici), anodul este pozitiv electrod (+) și catodul electrod negativ (-). Electronii intră în dispozitivul respectiv prin catod și ies din el prin anod. Multe dispozitive au și alți electrozi pentru a controla funcționarea, de exemplu bază, poartă, grilă de control.",Care sunt electrozii pozitivi si care sunt negativi intr-un semicondutor cu polaritate?,"{'text': ['anodul este pozitiv electrod (+) și catodul electrod negativ (-)'], 'answer_start': [94]}"
2190,KR60N2428,"Într-un tub cu vid sau un semiconductor având polaritate (diode, condensatori electrolitici), anodul este pozitiv electrod (+) și catodul electrod negativ (-). Electronii intră în dispozitivul respectiv prin catod și ies din el prin anod. Multe dispozitive au și alți electrozi pentru a controla funcționarea, de exemplu bază, poartă, grilă de control.",Cum intra si cum ies electronii intr-un dispozitiv?,"{'text': ['Electronii intră în dispozitivul respectiv prin catod și ies din el prin anod.'], 'answer_start': [160]}"
2191,TF44M1548,"Într-o celulă cu trei electrozi, un contraelectrod, numit de asemenea electrod auxiliar, este folosit doar pentru a realiza conexiunea la electrolit, astfel încât o tensiune electrică poate fi aplicată la electrodul de lucru. Electrodul auxiliar este de obicei, dintr-un material inert, cum ar fi un metal nobil sau grafit, ca să nu se dizolve în timpul funcționării. electrozi de sudura",Ce rol are un contraelectrod intr-o celula cu trei electrozi?,"{'text': ['doar pentru a realiza conexiunea la electrolit, astfel încât o tensiune electrică poate fi aplicată la electrodul de lucru.'], 'answer_start': [102]}"
2192,ZH56J2266,"Într-o celulă cu trei electrozi, un contraelectrod, numit de asemenea electrod auxiliar, este folosit doar pentru a realiza conexiunea la electrolit, astfel încât o tensiune electrică poate fi aplicată la electrodul de lucru. Electrodul auxiliar este de obicei, dintr-un material inert, cum ar fi un metal nobil sau grafit, ca să nu se dizolve în timpul funcționării. electrozi de sudura",Din ce este alcatuit electrodul auxiliar?,"{'text': ['dintr-un material inert, cum ar fi un metal nobil sau grafit, ca să nu se dizolve în timpul funcționării. electrozi de sudura'], 'answer_start': [262]}"
2193,MF14X3312,"În sudare cu arc un electrod este folosit pentru a conduce curentul într-o piesa de lucru pentru a suda două piese împreună. În funcție de felul procesului, electrodul poate fi consumabil, în cazul sudării cu arc de metal cu gaz sau sudarea cu arc de metal, sau neconsumabil, cum ar fi în sudarea cu arc wolfram-gaz. Pentru un sistem de sudură continuă electrodul de sudură poate fi un catod, pentru o sudură tip de umplere un anod.",In ce situatii electrodul este neconsumabil?,"{'text': ['sudarea cu arc wolfram-gaz'], 'answer_start': [289]}"
2194,FB89U5233,"În sudare cu arc un electrod este folosit pentru a conduce curentul într-o piesa de lucru pentru a suda două piese împreună. În funcție de felul procesului, electrodul poate fi consumabil, în cazul sudării cu arc de metal cu gaz sau sudarea cu arc de metal, sau neconsumabil, cum ar fi în sudarea cu arc wolfram-gaz. Pentru un sistem de sudură continuă electrodul de sudură poate fi un catod, pentru o sudură tip de umplere un anod.",In ce situatii electrodul este consumabil?,"{'text': ['în cazul sudării cu arc de metal cu gaz sau sudarea cu arc de metal'], 'answer_start': [189]}"
2195,ZN41L1055,"Pentru un sistem de sudură continuă electrodul de sudură poate fi un catod, pentru o sudură tip de umplere un anod. Pentru sudură cu arc de curent alternativ, electrodul de sudură nu va fi considerată anod sau catod.",Ce rol are un electrod intr-o sudură cu arc de curent continuu?,"{'text': ['electrodul de sudură poate fi un catod, pentru o sudură tip de umplere un anod.'], 'answer_start': [36]}"
2196,HP28O4453,"Pentru un sistem de sudură continuă electrodul de sudură poate fi un catod, pentru o sudură tip de umplere un anod. Pentru sudură cu arc de curent alternativ, electrodul de sudură nu va fi considerată anod sau catod.","In ce cazuri electrodul de sudura nu este considerat nici anod, nici catod?","{'text': ['Pentru sudură cu arc de curent alternativ, electrodul de sudură nu va fi considerată anod sau catod.'], 'answer_start': [116]}"
2197,OE52Z7951,"În ingineria electrică, untermocuplueste unsenzorutilizat pentru măsurareatemperaturii. El funcționează pe bazaefectului Seebeck, care conduce la formarea unei diferențe depotențial electricpe baza unei diferențe depotențial termic. Termocuplurile sunt utile pentru că pot fi integrate în mașini automate și pot măsura o gamă largă de temperaturi, limitarea lor principală reprezentând-oprecizia.",Ce este un termocuplu?,"{'text': ['În ingineria electrică, untermocuplueste unsenzorutilizat pentru măsurareatemperaturii.'], 'answer_start': [0]}"
2198,ZK49R6760,"În ingineria electrică, untermocuplueste unsenzorutilizat pentru măsurareatemperaturii. El funcționează pe bazaefectului Seebeck, care conduce la formarea unei diferențe depotențial electricpe baza unei diferențe depotențial termic. Termocuplurile sunt utile pentru că pot fi integrate în mașini automate și pot măsura o gamă largă de temperaturi, limitarea lor principală reprezentând-oprecizia.",Care este pricipiul de functionare al termocuplului?,"{'text': ['funcționează pe bazaefectului Seebeck, care conduce la formarea unei diferențe depotențial electricpe baza unei diferențe depotențial termic.'], 'answer_start': [91]}"
2199,MU84J1210,"Termocuplul se compune din două fire din metale diferite, numite termoelectrozi, sudate la un capăt 1. Capătul sudat se numește sudură caldă, iar celelalte capete 2 și 3, numite capete libere ale termocuplului, se leagă prin conductoarele de legătură la aparatul electric pentru măsurarea forței termoelectromotoare. Legăturile dintre capetele libere și conductoarele de legătură constituie sudura rece. Temperatura sudurilor reci trebuie menținută la o valoare constantă.",Din ce se alcatuieste termocuplul?,"{'text': ['se compune din două fire din metale diferite, numite termoelectrozi, sudate la un capăt 1.'], 'answer_start': [12]}"
